SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,,Single Family Residential,1132 Tulane Ct,Livermore,CA,94550,1000000,3,2.0,,1729,8146,1968,,578,,,,,https://www.redfin.com/CA/Livermore/1132-Tulane-Ct-94550/home/1975729,,,N,Y,37.6780565,-121.7464838
PAST SALE,June-14-2022,Single Family Residential,107 Nova Dr,Piedmont,CA,94610,1800000,3,2.0,Piedmont,1467,4524,1922,,1227,,Sold,,,https://www.redfin.com/CA/Piedmont/107-Nova-Dr-94610/home/2017997,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40989668,N,Y,37.8214898,-122.2407278
PAST SALE,August-17-2022,Single Family Residential,587 Walavista Ave,Oakland,CA,94610,1750000,3,2.0,Crocker Hghlands,1894,6700,1916,,924,,Sold,,,https://www.redfin.com/CA/Oakland/587-Walavista-Ave-94610/home/1617963,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40999596,N,Y,37.815181,-122.2388221
PAST SALE,June-7-2022,Single Family Residential,1075 Winsor Ave,Piedmont,CA,94610,4250000,5,3.5,Piedmont,3338,18817,1914,,1273,,Sold,,,https://www.redfin.com/CA/Piedmont/1075-Winsor-Ave-94610/home/1423699,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40993187,N,Y,37.8179034,-122.2377141
PAST SALE,June-13-2022,Single Family Residential,95 Arroyo Ave,Piedmont,CA,94611,3828000,4,3.0,Piedmont,2254,5000,1950,,1698,,Sold,,,https://www.redfin.com/CA/Piedmont/95-Arroyo-Ave-94611/home/641075,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40990276,N,Y,37.8287864,-122.2408608
PAST SALE,July-27-2022,Single Family Residential,3825 Muirwood Dr,Pleasanton,CA,94588,1720000,4,2.5,Foothill Farms,2310,8249,1979,,745,,Sold,,,https://www.redfin.com/CA/Pleasanton/3825-Muirwood-Dr-94588/home/1818210,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40992958,N,Y,37.6711289,-121.9133317
PAST SALE,August-26-2022,Single Family Residential,516 Everglades Ln,Livermore,CA,94551,975000,3,2.0,Summerset,1613,7356,1973,,604,,Sold,,,https://www.redfin.com/CA/Livermore/516-Everglades-Ln-94551/home/2008260,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40993504,N,Y,37.684423,-121.8033884
PAST SALE,June-24-2022,Single Family Residential,6744 Paseo Catalina,Pleasanton,CA,94566,1728000,4,3.0,Ponderosa,2293,5000,1988,,754,,Sold,,,https://www.redfin.com/CA/Pleasanton/6744-Paseo-Catalina-94566/home/1200245,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40992932,N,Y,37.6735762,-121.9059522
PAST SALE,July-22-2022,Single Family Residential,5980 Corte Cerritos,Pleasanton,CA,94566,1335000,3,2.5,Springwood Mead,1745,3910,1985,,765,,Sold,,,https://www.redfin.com/CA/Pleasanton/5980-Corte-Cerritos-94566/home/1508594,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40998236,N,Y,37.6733072,-121.9004519
PAST SALE,August-18-2022,Single Family Residential,1759 Sutter St,Livermore,CA,94551,980000,3,2.0,Summerset,1254,5415,1998,,781,127,Sold,,,https://www.redfin.com/CA/Livermore/1759-Sutter-St-94551/home/1734275,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40996571,N,Y,37.6989463,-121.7937765
PAST SALE,June-13-2022,Townhouse,35407 Monterra Cir,Union City,CA,94587,1200000,3,2.5,UNION CITY,1708,5904,2001,,703,466,Sold,,,https://www.redfin.com/CA/Union-City/35407-Monterra-Cir-94587/home/1781259,MLSListings,ML81890172,N,Y,37.5864987,-122.0125263
PAST SALE,June-8-2022,Multi-Family (2-4 Unit),21888 Thelma St,Hayward,CA,94541,1500000,8,5.0,HAYWARD,3698,5035,1963,,406,,Sold,,,https://www.redfin.com/CA/Hayward/21888-Thelma-St-94541/home/1991042,MLSListings,ML81892222,N,Y,37.6644615,-122.1115476
PAST SALE,,Single Family Residential,4264 Dorman Rd,Pleasanton,CA,94588,1600000,3,2.0,,1660,6558,1968,,964,,,,,https://www.redfin.com/CA/Pleasanton/4264-Dorman-Rd-94588/home/1652478,,,N,Y,37.6859351,-121.9076415
PAST SALE,August-26-2022,Single Family Residential,5442 Greenfield Way,Pleasanton,CA,94566,1250000,4,2.0,Pleasanton,1784,7056,1966,,701,,Sold,,,https://www.redfin.com/CA/Pleasanton/5442-Greenfield-Way-94566/home/1841019,San Francisco MLS,422670089,N,Y,37.674486,-121.889013
PAST SALE,June-28-2022,Single Family Residential,368 Virginia Dr,Livermore,CA,94550,1370000,4,2.0,Carlton Square,1916,6500,1970,,715,,Sold,,,https://www.redfin.com/CA/Livermore/368-Virginia-Dr-94550/home/1577792,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40991353,N,Y,37.6740562,-121.7975145
PAST SALE,August-18-2022,Single Family Residential,1057 Shadow Hills Ct,Pleasanton,CA,94566,3450000,6,6.0,PLEASANTON,5096,12632,2005,,677,,Sold,,,https://www.redfin.com/CA/Pleasanton/1057-Shadow-Hills-Ct-94566/home/2110516,MLSListings,ML81897385,N,Y,37.6466671,-121.8952821
PAST SALE,June-10-2022,Single Family Residential,3248 Marilyn Ct,Pleasanton,CA,94588,1950000,4,2.5,Parkside,2054,8208,1985,,949,,Sold,,,https://www.redfin.com/CA/Pleasanton/3248-Marilyn-Ct-94588/home/528056,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40991110,N,Y,37.6816066,-121.8956823
PAST SALE,July-18-2022,Single Family Residential,172 Lloyd St,Livermore,CA,94550,920000,4,2.0,Granada,1324,7432,1963,,695,,Sold,,,https://www.redfin.com/CA/Livermore/172-Lloyd-St-94550/home/1634489,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40997596,N,Y,37.6763687,-121.7941102
PAST SALE,June-21-2022,Single Family Residential,35000 Perry Rd,Union City,CA,94587,1575000,4,2.0,Union City,1627,6060,1965,,968,,Sold,,,https://www.redfin.com/CA/Union-City/35000-Perry-Rd-94587/home/1438957,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40993984,N,Y,37.5824665,-122.0174366
PAST SALE,June-21-2022,Single Family Residential,5979 Via Del Cielo,Pleasanton,CA,94566,2800000,5,2.5,Country Fair,3518,11017,1980,,796,,Sold,,,https://www.redfin.com/CA/Pleasanton/5979-Via-del-Cielo-94566/home/566811,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40993617,N,Y,37.6710778,-121.8989056
PAST SALE,July-8-2022,Single Family Residential,1618 Calle Santa Anna,Pleasanton,CA,94566,835000,2,1.5,Pleasanton,941,2008,1971,,887,460,Sold,,,https://www.redfin.com/CA/Pleasanton/1618-Calle-Santa-Anna-94566/home/1796344,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40998712,N,Y,37.6677548,-121.888535
PAST SALE,July-7-2022,Single Family Residential,502 Escondido Cir,Livermore,CA,94550,1150000,4,2.0,Granada Woods,2048,9728,1969,,562,54,Sold,,,https://www.redfin.com/CA/Livermore/502-Escondido-Cir-94550/home/2046632,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40993752,N,Y,37.6691788,-121.793554
PAST SALE,July-6-2022,Single Family Residential,6122 Corte Trancas,Pleasanton,CA,94566,1360000,3,2.5,Spring Meadows,1745,5248,1986,,779,,Sold,,,https://www.redfin.com/CA/Pleasanton/6122-Corte-Trancas-94566/home/1807074,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40996086,N,Y,37.6699458,-121.8993724
PAST SALE,August-19-2022,Single Family Residential,2372 Bay Meadows Cir,Pleasanton,CA,94566,1261000,3,2.0,Northway Downs,1421,3842,1979,,887,,Sold,,,https://www.redfin.com/CA/Pleasanton/2372-Bay-Meadows-Cir-94566/home/1275163,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41001288,N,Y,37.6759117,-121.8918586
PAST SALE,June-16-2022,Townhouse,1749 Corte Sueno,Livermore,CA,94551,1050000,3,2.5,Portola Meadows,1840,4221,1996,,571,325,Sold,,,https://www.redfin.com/CA/Livermore/1749-Corte-Sueno-94551/home/1471621,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40993704,N,Y,37.6937272,-121.7779774
PAST SALE,June-15-2022,Single Family Residential,5645 Portsmouth Ave,Newark,CA,94560,1575000,4,3.0,Rosemont,1866,8880,1963,,844,,Sold,,,https://www.redfin.com/CA/Newark/5645-Portsmouth-Ave-94560/home/926181,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40993030,N,Y,37.552515,-122.0469216
PAST SALE,June-9-2022,Single Family Residential,22771 Fuller Ave,Hayward,CA,94541,810000,3,1.0,Hayward,1037,5000,1950,,781,,Sold,,,https://www.redfin.com/CA/Hayward/22771-Fuller-Ave-94541/home/1919519,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40990312,N,Y,37.6623541,-122.1045808
PAST SALE,June-10-2022,Single Family Residential,5566 Jonathan Dr,Newark,CA,94560,1020000,4,2.0,Hill Vista,1314,6200,1959,,776,,Sold,,,https://www.redfin.com/CA/Newark/5566-Jonathan-Dr-94560/home/1372216,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40992580,N,Y,37.5447351,-122.0325353
PAST SALE,,Single Family Residential,1042 Harvest Cir,Pleasanton,CA,94566,1435000,4,3.0,,2150,8485,1978,,667,,,,,https://www.redfin.com/CA/Pleasanton/1042-Harvest-Cir-94566/home/1739422,,,N,Y,37.6680264,-121.8822544
PAST SALE,July-22-2022,Townhouse,2760 Sea View Pkwy,Alameda,CA,94502,855000,1,1.0,Harbor Bay Isle,865,1470,1984,,988,471,Sold,,,https://www.redfin.com/CA/Alameda/2760-Sea-View-Pkwy-94502/home/1996609,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40995124,N,Y,37.7474095,-122.2503727
PAST SALE,July-12-2022,Condo/Co-op,1013 Tahiti Ln,Alameda,CA,94502,890000,4,2.5,Bay Farm Island,1766,1694,1972,,504,460,Sold,,,https://www.redfin.com/CA/Alameda/1013-Tahiti-Ln-94502/home/735519,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40997242,N,Y,37.7355765,-122.2423122
PAST SALE,August-26-2022,Multi-Family (2-4 Unit),3115 13Th Ave,Oakland,CA,94610,780000,4,2.0,Oakland,1830,7585,1925,,426,,Sold,,,https://www.redfin.com/CA/Oakland/3115-13th-Ave-94610/home/1417155,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40999606,N,Y,37.8003152,-122.2344343
PAST SALE,July-12-2022,Single Family Residential,2358 Westminster Way,Livermore,CA,94551,1107000,3,2.0,The Meadows,1728,10000,1973,,641,,Sold,,,https://www.redfin.com/CA/Livermore/2358-Westminster-Way-94551/home/1661265,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40995527,N,Y,37.6944514,-121.7715014
PAST SALE,July-8-2022,Single Family Residential,1033 Island Dr,Alameda,CA,94502,1300000,3,2.0,Alameda,1260,5000,1965,,1032,,Sold,,,https://www.redfin.com/CA/Alameda/1033-Island-Dr-94502/home/839438,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40998328,N,Y,37.734568,-122.2411267
PAST SALE,July-22-2022,Single Family Residential,7 Wellfleet Bay,Alameda,CA,94502,1850000,4,2.5,Harbor Bay Isle,2310,4154,1979,,801,208,Sold,,,https://www.redfin.com/CA/Alameda/7-Wellfleet-Bay-94502/home/731238,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40996990,N,Y,37.7400094,-122.2417472
PAST SALE,June-15-2022,Single Family Residential,105 Sherwood Ln,Alameda,CA,94502,2150000,4,2.5,Harbor Bay,2502,6600,1988,,859,231,Sold,,,https://www.redfin.com/CA/Alameda/105-Sherwood-Ln-94502/home/635018,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40990268,N,Y,37.7464547,-122.2504333
PAST SALE,August-31-2022,Single Family Residential,9 Steuben Bay,Alameda,CA,94502,1400000,3,2.5,Harbor Bay Isle,1962,3721,1979,,714,208,Sold,,,https://www.redfin.com/CA/Alameda/9-Steuben-Bay-94502/home/1652352,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41001984,N,Y,37.7413765,-122.243254
PAST SALE,July-22-2022,Single Family Residential,638 Arlington Isle,Alameda,CA,94501,1550000,3,2.5,Alameda,2011,8446,1963,,771,72,Sold,,,https://www.redfin.com/CA/Alameda/638-Arlington-Isle-94501/home/1366590,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40996177,N,Y,37.7650996,-122.2640151
PAST SALE,June-28-2022,Single Family Residential,121 SHANNON Cir,Alameda,CA,94502,2355000,4,3.0,Harbor Bay,2585,5300,1989,,911,215,Sold,,,https://www.redfin.com/CA/Alameda/121-Shannon-Cir-94502/home/1622264,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40994899,N,Y,37.7434236,-122.2553522
PAST SALE,June-9-2022,Condo/Co-op,868 40Th St,Oakland,CA,94608,891000,2,1.0,Oakland,1040,5760,1922,,857,,Sold,,,https://www.redfin.com/CA/Oakland/868-40th-St-94608/home/1562570,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40989183,N,Y,37.8307891,-122.2731647
PAST SALE,July-20-2022,Multi-Family (2-4 Unit),3840 Martin Luther King Jr Way,Oakland,CA,94609,880000,4,2.0,Oakland,1676,2803,1906,,525,,Sold,,,https://www.redfin.com/CA/Oakland/3840-Martin-Luther-King-Jr-Way-94609/home/1969912,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40990678,N,Y,37.8279505,-122.2686897
PAST SALE,July-21-2022,Single Family Residential,875 52nd St,Oakland,CA,94608,1575000,3,2.5,North Oakland,1545,6358,1908,,1019,,Sold,,,https://www.redfin.com/CA/Oakland/875-52nd-St-94608/home/529333,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40994838,N,Y,37.836486,-122.27219
PAST SALE,August-2-2022,Multi-Family (2-4 Unit),720 44Th St,Oakland,CA,94609,1385000,4,4.0,N Oakland,2867,5000,1895,,483,,Sold,,,https://www.redfin.com/CA/Oakland/720-44th-St-94609/home/689427,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40997945,N,Y,37.8333291,-122.2689999
PAST SALE,June-14-2022,Single Family Residential,854 43Rd St,Oakland,CA,94608,1225000,2,2.0,Nobe,1050,3000,1912,,1167,,Sold,,,https://www.redfin.com/CA/Oakland/854-43rd-St-94608/home/528053,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40992758,N,Y,37.8329965,-122.2717912
PAST SALE,June-17-2022,Single Family Residential,721 45Th St,Oakland,CA,94609,1300000,2,2.0,Oakland,1299,3800,1910,,1001,,Sold,,,https://www.redfin.com/CA/Oakland/721-45th-St-94609/home/1040060,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40992026,N,Y,37.8336608,-122.2691328
PAST SALE,August-10-2022,Single Family Residential,972 36Th St,Oakland,CA,94608,685000,5,3.5,Emeryville Bordr,1700,5883,1905,,403,,Sold,,,https://www.redfin.com/CA/Oakland/972-36th-St-94608/home/1562859,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40987397,N,Y,37.8268547,-122.2765319
PAST SALE,August-12-2022,Single Family Residential,747 44Th St,Oakland,CA,94609,1055000,2,1.0,Oakland,1083,4000,1910,,974,,Sold,,,https://www.redfin.com/CA/Oakland/747-44th-St-94609/home/528269,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41000842,N,Y,37.8330378,-122.2697088
PAST SALE,June-10-2022,Single Family Residential,309 Pacific Ave,Alameda,CA,94501,695000,2,1.0,Alameda,732,,1943,,949,357,Sold,,,https://www.redfin.com/CA/Alameda/309-Pacific-Ave-94501/home/12247361,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40987620,N,Y,37.7766556,-122.2875357
PAST SALE,August-1-2022,Single Family Residential,1807 Third St,Alameda,CA,94501,602500,2,1.0,Alameda,800,,1941,,753,357,Sold,,,https://www.redfin.com/CA/Alameda/1807-3rd-St-94501/home/123165433,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41003826,N,Y,37.7776479,-122.2881499
PAST SALE,July-29-2022,Single Family Residential,324 Lincoln Ave,Alameda,CA,94501,1155000,3,1.0,West End,1098,4050,1921,,1052,,Sold,,,https://www.redfin.com/CA/Alameda/324-Lincoln-Ave-94501/home/751533,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40999104,N,Y,37.7752014,-122.2868544
PAST SALE,July-22-2022,Single Family Residential,2418 Oceana St,Alameda,CA,94501,1600000,5,3.0,Bay Port,3279,3760,2006,,488,171,Sold,,,https://www.redfin.com/CA/Alameda/2418-Oceana-St-94501/home/12114565,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40996935,N,Y,37.7840923,-122.2859241
PAST SALE,June-8-2022,Single Family Residential,2251 Mosley Ave,Alameda,CA,94501,2300000,4,3.0,ALAMEDA,3173,7410,2008,,725,171,Sold,,,https://www.redfin.com/CA/Alameda/2251-Mosley-Ave-94501/home/22677378,MLSListings,ML81890192,N,Y,37.782092,-122.2883827
PAST SALE,June-24-2022,Condo/Co-op,412 Mitchell Ave,Alameda,CA,94501,520592,2,2.5,ALAMEDA,1314,,2015,,396,282,Sold,,,https://www.redfin.com/CA/Alameda/412-Mitchell-Ave-94501/home/112886170,MLSListings,ML81882444,N,Y,37.7898812,-122.2819148
PAST SALE,July-6-2022,Single Family Residential,887 Myrtle,Oakland,CA,94607-3442,825000,3,2.5,Oakland,1337,2600,1999,,617,,Sold,,,https://www.redfin.com/CA/Oakland/887-Myrtle-St-94607/home/535283,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40975071,N,Y,37.8048644,-122.2835318
PAST SALE,,Condo/Co-op,2659 5th St,Alameda,CA,94501,888000,2,2.0,,1077,,2017,,825,,,,,https://www.redfin.com/CA/Alameda/2659-5th-St-94501/home/143116658,,,N,Y,37.7860511,-122.2817217
PAST SALE,September-1-2022,Single Family Residential,359 Tucker Ave,Alameda,CA,94501,1410000,4,3.0,Alameda Point,2361,3010,2006,,597,171,Sold,,,https://www.redfin.com/CA/Alameda/359-Tucker-Ave-94501/home/12114542,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40999427,N,Y,37.7845598,-122.2851266
PAST SALE,June-14-2022,Condo/Co-op,252 International Blvd #101,Oakland,CA,94606,480000,3,2.5,Lake Merritt,1481,4051,2008,,324,1013,Sold,,,https://www.redfin.com/CA/Oakland/252-International-Blvd-94606/unit-101/home/12386875,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40980327,N,Y,37.7974981,-122.2554852
PAST SALE,July-29-2022,Condo/Co-op,252 International Blvd #301,Oakland,CA,94606,519000,3,2.5,Lake Merritt,1600,4051,2008,,324,1064,Sold,,,https://www.redfin.com/CA/Oakland/252-International-Blvd-94606/unit-301/home/179714904,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40995919,N,Y,37.7974845,-122.2555295
PAST SALE,,Multi-Family (5+ Unit),1639 4th Ave,Oakland,CA,94606,1775000,6,6.0,,5628,5040,1920,,315,,,,,https://www.redfin.com/CA/Oakland/1639-4th-Ave-94606/home/1464966,,,N,Y,37.7984122,-122.2522502
PAST SALE,,Multi-Family (5+ Unit),240 Grand Ave,Oakland,CA,94610,5550000,17,21.0,,20441,6700,1915,,272,,,,,https://www.redfin.com/CA/Oakland/240-Grand-Ave-94610/home/526295,,,N,Y,37.8101756,-122.2594068
PAST SALE,,Multi-Family (5+ Unit),226 Athol Ave,Oakland,CA,94606,5100000,2,24.0,,13220,11000,1924,,386,,,,,https://www.redfin.com/CA/Oakland/226-Athol-Ave-94606/home/1267521,,,N,Y,37.8003883,-122.2516963
PAST SALE,July-25-2022,Single Family Residential,718 Brooklyn Ave,Oakland,CA,94606,1030000,3,1.0,Cleveland Heights,1295,5600,1923,,795,,Sold,,,https://www.redfin.com/CA/Oakland/718-Brooklyn-Ave-94606/home/535652,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40992265,N,Y,37.8035896,-122.2449381
PAST SALE,August-19-2022,Condo/Co-op,565 Bellevue Ave #1205,Oakland,CA,94610,594000,1,2.0,Lake Merritt,860,18700,1969,,691,821,Sold,,,https://www.redfin.com/CA/Oakland/565-Bellevue-Ave-94610/unit-1205/home/1398065,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40995415,N,Y,37.8078476,-122.255751
PAST SALE,July-30-2022,Condo/Co-op,1 Lakeside Dr #1711,Oakland,CA,94612,1200000,2,2.0,Lake Merritt,1349,42966,2001,,890,886,Sold,,,https://www.redfin.com/CA/Oakland/1-Lakeside-Dr-94612/unit-1711/home/1890104,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40997187,N,Y,37.8042631,-122.2614451
PAST SALE,August-24-2022,Condo/Co-op,177 19th Unit 7A,Oakland,CA,94612,725000,2,2.0,Lake Merritt,1585,19600,1959,,457,1447,Sold,,,https://www.redfin.com/CA/Oakland/177-19th-St-94612/unit-7A/home/17183082,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40998039,N,Y,37.8049725,-122.2628409
PAST SALE,August-11-2022,Multi-Family (2-4 Unit),617 Fallon,Oakland,CA,94607,800000,5,3.5,Oakland,2035,2500,1896,,393,,Sold,,,https://www.redfin.com/CA/Oakland/617-Fallon-St-94607/home/524549,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40995829,N,Y,37.7955757,-122.2651561
PAST SALE,June-24-2022,Condo/Co-op,1 Lakeside Dr #817,Oakland,CA,94612,625000,1,1.0,Lake Merritt,833,42966,2001,,750,775,Sold,,,https://www.redfin.com/CA/Oakland/1-Lakeside-Dr-94612/unit-817/home/862891,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40994157,N,Y,37.8042631,-122.2614451
PAST SALE,July-7-2022,Condo/Co-op,1 Lakeside Dr #1705,Oakland,CA,94612,755000,1,1.0,Lake Merritt,833,42966,2001,,906,781,Sold,,,https://www.redfin.com/CA/Oakland/1-Lakeside-Dr-94612/unit-1705/home/1890100,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41000604,N,Y,37.8042631,-122.2614451
PAST SALE,June-16-2022,Multi-Family (2-4 Unit),2001 5th Ave,Oakland,CA,94606,825000,3,2.0,Oakland,1839,4433,1923,,449,,Sold,,,https://www.redfin.com/CA/Oakland/2001-5th-Ave-94606/home/1195541,San Francisco MLS,422658512,N,Y,37.799952,-122.248314
PAST SALE,,Multi-Family (5+ Unit),2232 Ivy Dr,Oakland,CA,94606,5590000,6,27.0,,16010,11800,1927,,349,,,,,https://www.redfin.com/CA/Oakland/2232-Ivy-Dr-94606/home/534265,,,N,Y,37.8006091,-122.2449381
PAST SALE,June-24-2022,Single Family Residential,492 Stow Ave,Oakland,CA,94606,1300000,4,3.0,Lake Merrit,2484,4306,1912,,523,,Sold,,,https://www.redfin.com/CA/Oakland/492-Stow-Ave-94606/home/1999264,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40992902,N,Y,37.8036376,-122.2494141
PAST SALE,,Multi-Family (5+ Unit),185 15th St,Oakland,CA,94612,3710000,18,14.0,,8259,4900,1954,,449,,,,,https://www.redfin.com/CA/Oakland/185-15th-St-94612/home/1249006,,,N,Y,37.8025512,-122.2643031
PAST SALE,,Multi-Family (5+ Unit),1507 4th Ave,Oakland,CA,94606,2650000,9,10.0,,5972,4000,1928,,444,,,,,https://www.redfin.com/CA/Oakland/1507-4th-Ave-94606/home/1397968,,,N,Y,37.7973827,-122.2536683
PAST SALE,September-1-2022,Condo/Co-op,200 Lakeside Dr #105,Oakland,CA,94612,775000,2,1.0,Lake Merritt,1382,34376,1924,,561,1345,Sold,,,https://www.redfin.com/CA/Oakland/200-Lakeside-Dr-94612/unit-105/home/1139768,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40995732,N,Y,37.8058749,-122.2634834
PAST SALE,July-29-2022,Condo/Co-op,1772 Boxcar Cir,Oakland,CA,94607,766660,3,3.5,OAKLAND,1729,,2022,,443,271,Sold,,,https://www.redfin.com/CA/Oakland/1772-Boxcar-Cir-94607/home/179557006,MLSListings,ML81893008,N,Y,37.814795,-122.294683
PAST SALE,July-28-2022,Condo/Co-op,1680 17th St,Oakland,CA,94607,690000,2,3.0,OAKLAND,1584,,2022,,436,271,Sold,,,https://www.redfin.com/CA/Oakland/1680-17th-St-94607/home/175925616,MLSListings,ML81893003,N,Y,37.8145145,-122.2941947
PAST SALE,July-15-2022,Single Family Residential,1416 11Th St,Oakland,CA,94607,1020000,3,2.5,West Oak,1552,1500,2017,,657,,Sold,,,https://www.redfin.com/CA/Oakland/1416-11th-St-94607/home/22653053,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40992787,N,Y,37.8087115,-122.2929565
PAST SALE,August-15-2022,Single Family Residential,1363 Excelsior Ave,Oakland,CA,94602,981000,2,1.0,Glenview,813,1925,1921,,1207,,Sold,,,https://www.redfin.com/CA/Oakland/1363-Excelsior-Ave-94602/home/2000283,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41000757,N,Y,37.8027251,-122.2289825
PAST SALE,June-10-2022,Condo/Co-op,1201 Pine St #362,Oakland,CA,94607,510000,1,1.0,OAKLAND,842,118596,2009,,606,348,Sold,,,https://www.redfin.com/CA/Oakland/1201-Pine-St-94607/unit-362/home/28696847,MLSListings,ML81889740,N,Y,37.8127409,-122.3002689
PAST SALE,June-17-2022,Condo/Co-op,1309 Pullman Way,Oakland,CA,94607,850000,3,3.5,Oakland,1761,,2019,,483,207,Sold,,,https://www.redfin.com/CA/Oakland/1309-Pullman-Way-94607/home/167188801,San Francisco MLS,422655393,N,Y,37.8125021,-122.3018558
PAST SALE,August-4-2022,Condo/Co-op,1816 14Th St,Oakland,CA,94607,710000,2,2.5,Oakland,1240,268295,2016,,573,169,Sold,,,https://www.redfin.com/CA/Oakland/1816-14th-St-94607/home/112885539,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41001699,N,Y,37.8140456,-122.2990057
PAST SALE,August-24-2022,Single Family Residential,1201 Pine St #325,Oakland,CA,94607,518000,1,1.5,West Oakland,1040,,2009,,498,380,Sold,,,https://www.redfin.com/CA/Oakland/1201-Pine-St-94607/unit-325/home/22961767,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41000821,N,Y,37.8127409,-122.3002689
PAST SALE,August-12-2022,Condo/Co-op,1822 14th St,Oakland,CA,94607-1581,735000,2,2.5,West Oakland,1332,,2016,,552,184,Sold,,,https://www.redfin.com/CA/Oakland/1822-14th-St-94607/home/112885541,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40998998,N,Y,37.8141633,-122.2992486
PAST SALE,August-1-2022,Condo/Co-op,4101 Howe St #208,Oakland,CA,94611,540000,1,1.0,Piedmont Avenue,759,18234,1966,,711,290,Sold,,,https://www.redfin.com/CA/Oakland/4101-Howe-St-94611/unit-208/home/178363671,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40995939,N,Y,37.82742,-122.2532654
PAST SALE,July-25-2022,Multi-Family (2-4 Unit),341 42nd,Oakland,CA,94609,1150000,4,4.0,Oakland,3010,4200,1923,,382,,Sold,,,https://www.redfin.com/CA/Oakland/341-42nd-St-94609/home/629314,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40989876,N,Y,37.8310844,-122.255884
